dump_id,date,symbol,pct_chg,primary_cause,secondary_cause,all_catalysts,confidence,notes
754,2026-04-26 09:00:00+00:00,LABUSDT,22.76,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
755,2026-05-02 21:00:00+00:00,LABUSDT,74.41,liq_cascade,none,liq_cascade,MEDIUM,fg=32(Fear); token_unlock:no_data
756,2026-05-03 03:00:00+00:00,LABUSDT,18.53,unknown,none,unknown,NONE,fg=43(Fear); token_unlock:no_data
757,2026-05-03 09:00:00+00:00,LABUSDT,16.33,unknown,none,unknown,NONE,fg=43(Fear); token_unlock:no_data
758,2026-05-03 21:00:00+00:00,LABUSDT,43.39,unknown,none,unknown,NONE,fg=43(Fear); token_unlock:no_data
759,2026-05-05 09:00:00+00:00,LABUSDT,17.46,unknown,none,unknown,NONE,fg=45(Fear); token_unlock:no_data
760,2026-05-06 10:00:00+00:00,LABUSDT,30.57,unknown,none,unknown,NONE,fg=48(Fear); token_unlock:no_data
761,2026-05-07 06:00:00+00:00,LABUSDT,27.77,unknown,none,unknown,NONE,fg=46(Fear); token_unlock:no_data
762,2026-05-11 18:00:00+00:00,LABUSDT,33.77,liq_cascade,none,liq_cascade,MEDIUM,fg=48(Neutral); token_unlock:no_data
763,2026-05-14 17:00:00+00:00,LABUSDT,44.81,unknown,none,unknown,NONE,fg=38(Fear); token_unlock:no_data
764,2025-10-22 10:00:00+00:00,LABUSDT,10.15,macro_event,none,macro_event,LOW,fg=30(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
765,2025-10-23 09:00:00+00:00,LABUSDT,16.48,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
766,2025-10-30 21:00:00+00:00,LABUSDT,29.73,unknown,none,unknown,NONE,fg=42(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
767,2025-10-30 23:00:00+00:00,LABUSDT,15.55,unknown,none,unknown,NONE,fg=42(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
768,2025-10-31 02:00:00+00:00,LABUSDT,10.53,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
769,2025-10-31 05:00:00+00:00,LABUSDT,14.93,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
770,2025-10-31 07:00:00+00:00,LABUSDT,12.5,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
771,2025-11-07 12:00:00+00:00,LABUSDT,24.45,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
772,2025-11-07 15:00:00+00:00,LABUSDT,15.86,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
773,2025-12-08 08:00:00+00:00,LABUSDT,16.08,macro_event,none,macro_event,LOW,fg=20(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
774,2025-12-21 12:00:00+00:00,LABUSDT,10.51,macro_event,none,macro_event,LOW,fg=20(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
775,2025-12-24 13:00:00+00:00,LABUSDT,11.06,macro_event,none,macro_event,LOW,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
776,2026-01-19 18:00:00+00:00,LABUSDT,13.77,unknown,none,unknown,NONE,fg=46(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
777,2026-01-20 06:00:00+00:00,LABUSDT,17.36,unknown,none,unknown,NONE,fg=38(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
778,2026-03-05 17:00:00+00:00,LABUSDT,13.67,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
779,2026-04-08 14:00:00+00:00,LABUSDT,10.37,macro_event,none,macro_event,LOW,fg=14(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
780,2026-04-08 17:00:00+00:00,LABUSDT,15.81,macro_event,none,macro_event,LOW,fg=14(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
781,2026-04-14 02:00:00+00:00,LABUSDT,10.41,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); token_unlock:no_data
782,2026-04-14 05:00:00+00:00,LABUSDT,11.53,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); token_unlock:no_data
783,2026-04-14 16:00:00+00:00,LABUSDT,10.67,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); token_unlock:no_data
784,2026-04-24 04:00:00+00:00,LABUSDT,23.09,unknown,none,unknown,NONE,fg=42(Fear); token_unlock:no_data
785,2026-04-24 07:00:00+00:00,LABUSDT,11.08,unknown,none,unknown,NONE,fg=42(Fear); token_unlock:no_data
786,2026-04-25 20:00:00+00:00,LABUSDT,17.27,unknown,none,unknown,NONE,fg=35(Fear); token_unlock:no_data
787,2026-05-02 05:00:00+00:00,LABUSDT,17.94,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
788,2026-05-02 16:00:00+00:00,LABUSDT,30.4,liq_cascade,none,liq_cascade,MEDIUM,fg=32(Fear); token_unlock:no_data
789,2026-05-02 21:00:00+00:00,LABUSDT,27.32,liq_cascade,none,liq_cascade,MEDIUM,fg=32(Fear); token_unlock:no_data
790,2026-05-03 01:00:00+00:00,LABUSDT,38.88,unknown,none,unknown,NONE,fg=43(Fear); token_unlock:no_data
791,2026-05-03 22:00:00+00:00,LABUSDT,11.7,unknown,none,unknown,NONE,fg=43(Fear); token_unlock:no_data
792,2026-05-04 01:00:00+00:00,LABUSDT,16.93,unknown,none,unknown,NONE,fg=44(Fear); token_unlock:no_data
793,2026-05-04 06:00:00+00:00,LABUSDT,12.6,unknown,none,unknown,NONE,fg=44(Fear); token_unlock:no_data
794,2026-05-05 09:00:00+00:00,LABUSDT,17.46,unknown,none,unknown,NONE,fg=45(Fear); token_unlock:no_data
795,2026-05-06 12:00:00+00:00,LABUSDT,28.85,unknown,none,unknown,NONE,fg=48(Fear); token_unlock:no_data
796,2026-05-07 10:00:00+00:00,LABUSDT,24.02,unknown,none,unknown,NONE,fg=46(Fear); token_unlock:no_data
797,2026-05-11 18:00:00+00:00,LABUSDT,18.23,liq_cascade,none,liq_cascade,MEDIUM,fg=48(Neutral); token_unlock:no_data
798,2026-05-15 04:00:00+00:00,LABUSDT,38.66,unknown,none,unknown,NONE,fg=38(Fear); token_unlock:no_data
799,2024-07-04 08:00:00+00:00,LINKUSDT,15.66,unknown,none,unknown,NONE,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
800,2024-08-04 12:00:00+00:00,LINKUSDT,28.59,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
801,2024-12-09 05:00:00+00:00,LINKUSDT,20.6,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
802,2024-12-19 14:00:00+00:00,LINKUSDT,18.3,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
803,2025-01-26 19:00:00+00:00,LINKUSDT,15.2,unknown,none,unknown,NONE,fg=74(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
804,2025-02-02 08:00:00+00:00,LINKUSDT,25.45,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
805,2025-03-03 13:00:00+00:00,LINKUSDT,19.65,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
806,2025-04-06 06:00:00+00:00,LINKUSDT,19.46,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
807,2025-10-10 13:00:00+00:00,LINKUSDT,25.8,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
808,2025-02-03 00:00:00+00:00,LINKUSDT,11.49,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
809,2025-10-10 20:00:00+00:00,LINKUSDT,12.89,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
810,2025-12-29 09:00:00+00:00,LITUSDT,31.23,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
811,2025-12-31 10:00:00+00:00,LITUSDT,15.3,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
812,2026-01-12 05:00:00+00:00,LITUSDT,22.28,unknown,none,unknown,NONE,fg=28(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
813,2026-01-14 19:00:00+00:00,LITUSDT,20.69,unknown,none,unknown,NONE,fg=37(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
814,2026-05-22 06:00:00+00:00,LITUSDT,19.74,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
815,2026-05-25 23:00:00+00:00,LITUSDT,15.14,macro_event,none,macro_event,LOW,fg=28(Extreme Fear); token_unlock:no_data
816,2025-12-30 04:00:00+00:00,LITUSDT,13.6,macro_event,none,macro_event,LOW,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
817,2024-07-04 09:00:00+00:00,LTCUSDT,17.61,unknown,none,unknown,NONE,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
818,2024-08-04 12:00:00+00:00,LTCUSDT,21.55,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
819,2024-12-08 23:00:00+00:00,LTCUSDT,19.16,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
820,2024-12-18 01:00:00+00:00,LTCUSDT,16.07,unknown,none,unknown,NONE,fg=84(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
821,2024-12-19 11:00:00+00:00,LTCUSDT,21.96,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
822,2025-02-02 02:00:00+00:00,LTCUSDT,24.16,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
823,2025-04-06 08:00:00+00:00,LTCUSDT,22.08,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
824,2025-10-10 13:00:00+00:00,LTCUSDT,28.19,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
825,2026-02-05 00:00:00+00:00,LTCUSDT,15.88,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
826,2025-02-03 00:00:00+00:00,LTCUSDT,11.9,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
827,2025-10-10 20:00:00+00:00,LTCUSDT,18.36,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
828,2024-06-17 01:00:00+00:00,NEARUSDT,16.47,unknown,none,unknown,NONE,fg=71(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
829,2024-07-04 09:00:00+00:00,NEARUSDT,18.55,unknown,none,unknown,NONE,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
830,2024-08-04 12:00:00+00:00,NEARUSDT,28.01,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
831,2024-12-09 05:00:00+00:00,NEARUSDT,16.86,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
832,2024-12-19 11:00:00+00:00,NEARUSDT,21.73,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
833,2025-01-19 01:00:00+00:00,NEARUSDT,15.24,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
834,2025-02-02 02:00:00+00:00,NEARUSDT,29.58,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
835,2025-02-24 07:00:00+00:00,NEARUSDT,15.1,unknown,none,unknown,NONE,fg=50(Neutral); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
836,2025-03-03 16:00:00+00:00,NEARUSDT,18.52,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
837,2025-03-10 12:00:00+00:00,NEARUSDT,16.57,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
838,2025-04-06 08:00:00+00:00,NEARUSDT,17.51,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
839,2025-10-10 12:00:00+00:00,NEARUSDT,26.1,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
840,2025-11-20 12:00:00+00:00,NEARUSDT,19.42,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
841,2026-02-05 00:00:00+00:00,NEARUSDT,17.92,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
842,2025-02-03 00:00:00+00:00,NEARUSDT,13.27,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
843,2025-10-10 20:00:00+00:00,NEARUSDT,15.3,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
844,2025-05-12 04:00:00+00:00,NILUSDT,21.69,unknown,none,unknown,NONE,fg=70(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
845,2025-05-26 15:00:00+00:00,NILUSDT,15.83,unknown,none,unknown,NONE,fg=74(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
846,2025-07-31 09:00:00+00:00,NILUSDT,15.04,unknown,none,unknown,NONE,fg=73(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
847,2025-10-10 12:00:00+00:00,NILUSDT,38.31,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
848,2025-10-11 16:00:00+00:00,NILUSDT,16.15,unknown,none,unknown,NONE,fg=46(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
849,2025-10-16 12:00:00+00:00,NILUSDT,15.36,unknown,none,unknown,NONE,fg=31(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
850,2025-11-02 23:00:00+00:00,NILUSDT,21.59,unknown,none,unknown,NONE,fg=35(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
851,2025-11-18 19:00:00+00:00,NILUSDT,50.94,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
852,2025-11-20 23:00:00+00:00,NILUSDT,25.25,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
853,2025-11-30 18:00:00+00:00,NILUSDT,16.42,unknown,none,unknown,NONE,fg=28(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
854,2025-12-10 04:00:00+00:00,NILUSDT,16.56,macro_event,none,macro_event,LOW,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
855,2025-12-23 12:00:00+00:00,NILUSDT,20.97,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
856,2026-02-05 09:00:00+00:00,NILUSDT,15.53,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
857,2026-02-11 10:00:00+00:00,NILUSDT,20.2,macro_event,none,macro_event,LOW,fg=10(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
858,2026-02-27 11:00:00+00:00,NILUSDT,16.37,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
859,2026-03-23 13:00:00+00:00,NILUSDT,15.55,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=9(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
860,2026-05-07 22:00:00+00:00,NILUSDT,36.81,unknown,none,unknown,NONE,fg=46(Fear); token_unlock:no_data
861,2026-05-21 00:00:00+00:00,NILUSDT,19.43,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); token_unlock:no_data
862,2026-05-21 21:00:00+00:00,NILUSDT,19.79,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
863,2026-05-25 17:00:00+00:00,NILUSDT,20.9,macro_event,none,macro_event,LOW,fg=28(Extreme Fear); token_unlock:no_data
864,2026-05-26 16:00:00+00:00,NILUSDT,17.22,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
865,2025-11-19 17:00:00+00:00,NILUSDT,36.95,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
866,2026-05-08 00:00:00+00:00,NILUSDT,16.92,unknown,none,unknown,NONE,fg=46(Fear); token_unlock:no_data
867,2024-07-04 04:00:00+00:00,ONDOUSDT,18.3,unknown,none,unknown,NONE,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
868,2024-08-04 12:00:00+00:00,ONDOUSDT,30.78,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
869,2024-12-19 11:00:00+00:00,ONDOUSDT,22.7,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
870,2025-01-18 00:00:00+00:00,ONDOUSDT,18.12,unknown,none,unknown,NONE,fg=75(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
871,2025-02-02 01:00:00+00:00,ONDOUSDT,23.64,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
872,2025-03-03 13:00:00+00:00,ONDOUSDT,23.55,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
873,2025-03-06 03:00:00+00:00,ONDOUSDT,15.53,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
874,2025-03-10 11:00:00+00:00,ONDOUSDT,15.38,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
875,2025-04-06 06:00:00+00:00,ONDOUSDT,15.61,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
876,2025-10-10 13:00:00+00:00,ONDOUSDT,30.62,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
877,2025-11-20 12:00:00+00:00,ONDOUSDT,16.68,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
878,2026-02-04 20:00:00+00:00,ONDOUSDT,17.64,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
879,2026-05-22 13:00:00+00:00,ONDOUSDT,17.33,news_negative,none,news_negative,LOW,fg=28(Fear); news=screener_SHORT_proxy_not_external_news; token_unlock:no_data
880,2024-07-05 01:00:00+00:00,ONDOUSDT,11.81,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
881,2025-02-03 00:00:00+00:00,ONDOUSDT,14.34,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
882,2025-10-10 20:00:00+00:00,ONDOUSDT,19.0,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
883,2026-05-22 07:00:00+00:00,OPGUSDT,29.55,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
884,2026-05-26 21:00:00+00:00,OPGUSDT,15.71,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
885,2026-04-24 10:00:00+00:00,OPGUSDT,12.19,news_negative,none,news_negative,LOW,fg=42(Fear); news=screener_SHORT_proxy_not_external_news; token_unlock:no_data
886,2026-05-22 01:00:00+00:00,OPGUSDT,11.01,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
887,2024-07-02 09:00:00+00:00,PENDLEUSDT,18.56,unknown,none,unknown,NONE,fg=52(Neutral); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
888,2024-07-04 17:00:00+00:00,PENDLEUSDT,19.84,unknown,none,unknown,NONE,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
889,2024-08-04 12:00:00+00:00,PENDLEUSDT,32.67,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
890,2024-11-11 14:00:00+00:00,PENDLEUSDT,15.11,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
891,2024-12-19 11:00:00+00:00,PENDLEUSDT,28.28,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
892,2025-01-13 00:00:00+00:00,PENDLEUSDT,16.3,unknown,none,unknown,NONE,fg=66(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
893,2025-02-02 01:00:00+00:00,PENDLEUSDT,32.11,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
894,2025-02-07 14:00:00+00:00,PENDLEUSDT,16.99,unknown,none,unknown,NONE,fg=46(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
895,2025-04-02 18:00:00+00:00,PENDLEUSDT,16.67,unknown,none,unknown,NONE,fg=39(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
896,2025-04-06 06:00:00+00:00,PENDLEUSDT,21.33,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
897,2025-10-10 05:00:00+00:00,PENDLEUSDT,29.37,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
898,2025-11-13 23:00:00+00:00,PENDLEUSDT,15.69,macro_event,none,macro_event,LOW,fg=20(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
899,2026-01-30 18:00:00+00:00,PENDLEUSDT,15.8,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=21(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
900,2026-02-04 20:00:00+00:00,PENDLEUSDT,22.77,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
901,2025-02-03 00:00:00+00:00,PENDLEUSDT,10.36,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
902,2025-10-10 20:00:00+00:00,PENDLEUSDT,16.89,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
903,2025-01-19 19:00:00+00:00,PENGUUSDT,18.45,btc_cascade,none,btc_cascade,HIGH,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
904,2025-01-27 22:00:00+00:00,PENGUUSDT,27.88,unknown,none,unknown,NONE,fg=72(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
905,2025-02-02 06:00:00+00:00,PENGUUSDT,28.75,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
906,2025-04-28 05:00:00+00:00,PENGUUSDT,18.31,unknown,none,unknown,NONE,fg=58(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
907,2025-05-14 19:00:00+00:00,PENGUUSDT,21.55,unknown,none,unknown,NONE,fg=72(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
908,2025-10-10 12:00:00+00:00,PENGUUSDT,35.49,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
909,2025-11-20 12:00:00+00:00,PENGUUSDT,19.62,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
910,2026-01-30 23:00:00+00:00,PENGUUSDT,17.22,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=21(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
911,2026-02-04 20:00:00+00:00,PENGUUSDT,18.9,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
912,2025-02-03 00:00:00+00:00,PENGUUSDT,12.7,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
