pump_id,symbol,start_ts,end_ts,pct_chg,vol_mult,pump_type,split
474,PLAYUSDT,2026-03-10 10:00:00+00:00,2026-03-10 11:00:00+00:00,17.5514,42.521,fast,test
475,PLAYUSDT,2026-03-11 06:00:00+00:00,2026-03-11 07:00:00+00:00,18.2734,96.3779,fast,test
476,PLAYUSDT,2026-03-14 00:00:00+00:00,2026-03-14 01:00:00+00:00,14.8008,12.3572,fast,test
477,PLAYUSDT,2026-03-22 17:00:00+00:00,2026-03-22 18:00:00+00:00,10.1362,5.1759,fast,test
478,PLAYUSDT,2026-03-28 20:00:00+00:00,2026-03-28 21:00:00+00:00,60.6238,72.2277,fast,test
479,PLAYUSDT,2026-03-29 00:00:00+00:00,2026-03-29 01:00:00+00:00,11.8199,23.3224,fast,test
480,PLAYUSDT,2026-04-04 18:00:00+00:00,2026-04-04 19:00:00+00:00,19.8238,17.8835,fast,test
481,PLAYUSDT,2026-04-05 22:00:00+00:00,2026-04-05 23:00:00+00:00,27.5014,46.5607,fast,test
482,PLAYUSDT,2026-04-12 05:00:00+00:00,2026-04-12 06:00:00+00:00,11.0894,7.3511,fast,test
483,PLAYUSDT,2026-04-15 08:00:00+00:00,2026-04-15 09:00:00+00:00,12.0319,3.3278,fast,test
484,PLAYUSDT,2026-04-15 16:00:00+00:00,2026-04-15 17:00:00+00:00,24.2753,23.6138,fast,test
485,PLAYUSDT,2026-04-25 00:00:00+00:00,2026-04-25 01:00:00+00:00,23.7421,9.8825,fast,test
486,PLAYUSDT,2026-05-04 20:00:00+00:00,2026-05-04 21:00:00+00:00,21.4189,13.6096,fast,test
487,PLAYUSDT,2026-05-06 16:00:00+00:00,2026-05-06 17:00:00+00:00,15.952,52.6963,fast,test
488,PLAYUSDT,2026-05-07 23:00:00+00:00,2026-05-08 00:00:00+00:00,11.929,13.6764,fast,test
489,PLAYUSDT,2026-05-08 08:00:00+00:00,2026-05-08 09:00:00+00:00,11.5798,24.0345,fast,test
490,PLAYUSDT,2026-05-09 08:00:00+00:00,2026-05-09 09:00:00+00:00,25.018,36.1413,fast,test
491,PLAYUSDT,2026-05-14 12:00:00+00:00,2026-05-14 13:00:00+00:00,20.714,63.5713,fast,test
492,PLAYUSDT,2026-05-19 05:00:00+00:00,2026-05-19 06:00:00+00:00,11.4043,5.9887,fast,test
493,PLAYUSDT,2026-05-20 23:00:00+00:00,2026-05-21 00:00:00+00:00,17.2692,24.8181,fast,test
494,PLAYUSDT,2026-05-22 02:00:00+00:00,2026-05-22 03:00:00+00:00,12.2414,11.4292,fast,test
495,PLAYUSDT,2026-05-24 08:00:00+00:00,2026-05-24 09:00:00+00:00,10.127,8.8459,fast,test
496,PLAYUSDT,2026-05-24 23:00:00+00:00,2026-05-25 00:00:00+00:00,13.4591,7.7249,fast,test
497,PLAYUSDT,2026-05-25 06:00:00+00:00,2026-05-25 07:00:00+00:00,37.6538,29.0656,fast,test
498,SOLUSDT,2024-08-05 12:00:00+00:00,2024-08-06 05:00:00+00:00,27.9315,3.8109,main,train
499,SOLUSDT,2024-11-05 06:00:00+00:00,2024-11-06 06:00:00+00:00,15.1747,3.0875,main,train
500,SOLUSDT,2025-01-18 05:00:00+00:00,2025-01-19 04:00:00+00:00,21.0345,6.0132,main,train
501,SOLUSDT,2025-01-20 02:00:00+00:00,2025-01-20 08:00:00+00:00,16.0116,4.133,main,train
502,SOLUSDT,2025-02-28 02:00:00+00:00,2025-03-01 01:00:00+00:00,16.3528,3.0215,main,train
503,SOLUSDT,2025-03-02 14:00:00+00:00,2025-03-02 23:00:00+00:00,26.9742,4.4945,main,train
504,SOLUSDT,2025-04-09 01:00:00+00:00,2025-04-09 20:00:00+00:00,15.1809,3.0305,main,train
505,SOLUSDT,2026-02-06 00:00:00+00:00,2026-02-06 22:00:00+00:00,18.1384,3.9331,main,test
506,SOLUSDT,2025-03-02 14:00:00+00:00,2025-03-02 15:00:00+00:00,11.8416,20.0208,fast,train
507,SOLUSDT,2025-04-09 16:00:00+00:00,2025-04-09 17:00:00+00:00,10.2311,15.9684,fast,train
508,SUIUSDT,2024-08-05 12:00:00+00:00,2024-08-06 07:00:00+00:00,25.9804,3.1277,main,train
509,SUIUSDT,2024-08-08 00:00:00+00:00,2024-08-08 23:00:00+00:00,38.7586,8.1968,main,train
510,SUIUSDT,2024-08-11 23:00:00+00:00,2024-08-12 14:00:00+00:00,25.5068,17.6844,main,train
511,SUIUSDT,2024-09-11 16:00:00+00:00,2024-09-12 11:00:00+00:00,15.0697,3.0158,main,train
512,SUIUSDT,2025-02-03 01:00:00+00:00,2025-02-03 22:00:00+00:00,36.2169,3.7113,main,train
513,SUIUSDT,2025-04-07 07:00:00+00:00,2025-04-08 04:00:00+00:00,19.9897,3.5516,main,train
514,SUIUSDT,2025-04-22 15:00:00+00:00,2025-04-23 15:00:00+00:00,25.0042,3.162,main,train
515,SUIUSDT,2025-04-24 08:00:00+00:00,2025-04-25 08:00:00+00:00,24.3091,3.2015,main,train
516,SUIUSDT,2025-12-02 09:00:00+00:00,2025-12-03 08:00:00+00:00,31.0061,3.0652,main,test
517,SUIUSDT,2026-01-05 14:00:00+00:00,2026-01-06 13:00:00+00:00,17.6279,3.037,main,test
518,SUIUSDT,2026-02-06 00:00:00+00:00,2026-02-06 22:00:00+00:00,17.3708,3.2332,main,test
519,SUIUSDT,2026-05-09 20:00:00+00:00,2026-05-10 19:00:00+00:00,29.5703,8.4128,main,test
520,SUIUSDT,2025-04-09 16:00:00+00:00,2025-04-09 17:00:00+00:00,13.2859,12.4751,fast,train
521,TAOUSDT,2024-05-20 14:00:00+00:00,2024-05-21 11:00:00+00:00,20.1262,3.0208,main,train
522,TAOUSDT,2024-07-08 16:00:00+00:00,2024-07-09 16:00:00+00:00,16.5041,4.1183,main,train
523,TAOUSDT,2024-08-05 06:00:00+00:00,2024-08-06 06:00:00+00:00,48.2225,6.4867,main,train
524,TAOUSDT,2024-08-07 23:00:00+00:00,2024-08-08 21:00:00+00:00,27.9105,3.5206,main,train
525,TAOUSDT,2024-09-22 16:00:00+00:00,2024-09-23 05:00:00+00:00,27.1482,5.5847,main,train
526,TAOUSDT,2025-01-25 17:00:00+00:00,2025-01-26 17:00:00+00:00,19.495,3.1709,main,train
527,TAOUSDT,2025-01-27 10:00:00+00:00,2025-01-27 14:00:00+00:00,21.241,4.4292,main,train
528,TAOUSDT,2025-02-03 01:00:00+00:00,2025-02-03 23:00:00+00:00,43.5066,5.0735,main,train
529,TAOUSDT,2025-04-07 06:00:00+00:00,2025-04-08 02:00:00+00:00,27.3107,3.0417,main,train
530,TAOUSDT,2025-04-09 14:00:00+00:00,2025-04-10 06:00:00+00:00,19.4854,3.046,main,train
531,TAOUSDT,2025-10-09 16:00:00+00:00,2025-10-10 12:00:00+00:00,21.6838,4.6721,main,train
532,TAOUSDT,2025-10-11 01:00:00+00:00,2025-10-11 09:00:00+00:00,17.0225,3.7512,main,train
533,TAOUSDT,2025-10-12 02:00:00+00:00,2025-10-13 02:00:00+00:00,41.1578,4.9075,main,train
534,TAOUSDT,2025-10-14 06:00:00+00:00,2025-10-14 15:00:00+00:00,19.2571,8.4175,main,train
535,TAOUSDT,2025-10-17 07:00:00+00:00,2025-10-18 01:00:00+00:00,17.625,4.1704,main,train
536,TAOUSDT,2025-10-18 13:00:00+00:00,2025-10-19 13:00:00+00:00,18.298,3.4048,main,train
537,TAOUSDT,2025-10-31 06:00:00+00:00,2025-11-01 05:00:00+00:00,21.8275,3.1632,main,train
538,TAOUSDT,2026-02-13 11:00:00+00:00,2026-02-14 08:00:00+00:00,30.7618,4.7136,main,test
539,TAOUSDT,2026-03-14 19:00:00+00:00,2026-03-15 18:00:00+00:00,22.1568,4.0203,main,test
540,TAOUSDT,2026-03-19 12:00:00+00:00,2026-03-20 07:00:00+00:00,23.5491,4.3566,main,test
541,TAOUSDT,2026-03-23 09:00:00+00:00,2026-03-24 07:00:00+00:00,19.4089,3.8326,main,test
542,TAOUSDT,2025-02-03 04:00:00+00:00,2025-02-03 05:00:00+00:00,10.0868,5.2102,fast,train
543,TAOUSDT,2025-10-12 14:00:00+00:00,2025-10-12 15:00:00+00:00,11.0876,17.4442,fast,train
544,TONUSDT,2024-05-09 13:00:00+00:00,2024-05-10 12:00:00+00:00,18.8952,4.4106,main,train
545,TONUSDT,2024-08-07 18:00:00+00:00,2024-08-08 06:00:00+00:00,18.2973,9.784,main,train
546,TONUSDT,2024-11-22 22:00:00+00:00,2024-11-23 16:00:00+00:00,20.6281,4.2341,main,train
547,TONUSDT,2025-02-03 02:00:00+00:00,2025-02-03 22:00:00+00:00,24.683,4.8006,main,train
548,TONUSDT,2025-03-15 01:00:00+00:00,2025-03-15 23:00:00+00:00,23.1057,12.2649,main,train
549,TONUSDT,2025-05-28 06:00:00+00:00,2025-05-28 12:00:00+00:00,19.3303,21.0962,main,train
550,TONUSDT,2025-10-10 22:00:00+00:00,2025-10-11 11:00:00+00:00,17.3214,6.1816,main,train
551,TONUSDT,2026-04-10 18:00:00+00:00,2026-04-11 18:00:00+00:00,16.6783,4.4711,main,test
552,TONUSDT,2026-05-04 13:00:00+00:00,2026-05-05 12:00:00+00:00,36.9358,20.4317,main,test
553,TONUSDT,2026-05-07 12:00:00+00:00,2026-05-08 06:00:00+00:00,16.2502,23.3626,main,test
554,TONUSDT,2026-05-25 11:00:00+00:00,2026-05-25 16:00:00+00:00,15.977,3.0216,main,test
555,UBUSDT,2025-10-27 03:00:00+00:00,2025-10-27 12:00:00+00:00,26.1204,3.0436,main,train
556,UBUSDT,2025-12-21 02:00:00+00:00,2025-12-22 02:00:00+00:00,18.358,4.7845,main,test
557,UBUSDT,2026-01-08 01:00:00+00:00,2026-01-08 13:00:00+00:00,25.5032,29.3988,main,test
558,UBUSDT,2026-02-03 01:00:00+00:00,2026-02-03 12:00:00+00:00,18.4063,3.8002,main,test
559,UBUSDT,2026-02-22 16:00:00+00:00,2026-02-23 14:00:00+00:00,15.5483,3.2004,main,test
560,UBUSDT,2026-02-23 22:00:00+00:00,2026-02-24 22:00:00+00:00,21.2231,3.8412,main,test
561,UBUSDT,2026-02-26 03:00:00+00:00,2026-02-26 12:00:00+00:00,18.6291,3.0437,main,test
562,UBUSDT,2026-03-26 16:00:00+00:00,2026-03-27 00:00:00+00:00,17.5158,10.634,main,test
563,UBUSDT,2026-03-27 11:00:00+00:00,2026-03-28 00:00:00+00:00,16.6602,6.6113,main,test
564,UBUSDT,2026-03-28 07:00:00+00:00,2026-03-28 14:00:00+00:00,17.5649,5.7174,main,test
565,UBUSDT,2026-03-29 05:00:00+00:00,2026-03-30 05:00:00+00:00,19.1617,6.6006,main,test
566,UBUSDT,2026-04-06 23:00:00+00:00,2026-04-07 21:00:00+00:00,17.7155,3.1614,main,test
567,UBUSDT,2026-04-10 06:00:00+00:00,2026-04-11 06:00:00+00:00,21.8557,4.083,main,test
568,UBUSDT,2026-04-16 14:00:00+00:00,2026-04-17 13:00:00+00:00,31.4796,4.2652,main,test
569,UBUSDT,2026-04-22 00:00:00+00:00,2026-04-22 21:00:00+00:00,72.6647,13.6913,main,test
570,UBUSDT,2026-04-23 01:00:00+00:00,2026-04-23 02:00:00+00:00,17.4557,11.6041,main,test
571,UBUSDT,2026-04-23 15:00:00+00:00,2026-04-23 18:00:00+00:00,19.4547,5.2624,main,test
572,UBUSDT,2026-05-01 06:00:00+00:00,2026-05-02 03:00:00+00:00,121.836,34.8634,main,test
573,UBUSDT,2026-05-03 11:00:00+00:00,2026-05-04 04:00:00+00:00,30.1018,4.6411,main,test
574,UBUSDT,2026-05-13 02:00:00+00:00,2026-05-14 01:00:00+00:00,34.8047,3.5463,main,test
575,UBUSDT,2025-10-22 12:00:00+00:00,2025-10-22 13:00:00+00:00,14.1507,3.3314,fast,train
576,UBUSDT,2025-10-23 12:00:00+00:00,2025-10-23 13:00:00+00:00,11.8169,7.319,fast,train
577,UBUSDT,2025-10-27 06:00:00+00:00,2025-10-27 07:00:00+00:00,17.7565,6.9823,fast,train
578,UBUSDT,2026-03-27 02:00:00+00:00,2026-03-27 03:00:00+00:00,13.025,21.0901,fast,test
579,UBUSDT,2026-04-22 17:00:00+00:00,2026-04-22 18:00:00+00:00,15.862,30.6456,fast,test
580,UBUSDT,2026-04-22 19:00:00+00:00,2026-04-22 20:00:00+00:00,14.1594,26.2647,fast,test
581,UBUSDT,2026-04-23 01:00:00+00:00,2026-04-23 02:00:00+00:00,17.4557,34.0205,fast,test
582,UBUSDT,2026-04-23 13:00:00+00:00,2026-04-23 14:00:00+00:00,12.2161,34.2832,fast,test
583,UBUSDT,2026-04-23 16:00:00+00:00,2026-04-23 17:00:00+00:00,11.4286,8.5314,fast,test
584,UBUSDT,2026-04-30 12:00:00+00:00,2026-04-30 13:00:00+00:00,28.7152,26.2802,fast,test
585,UBUSDT,2026-05-01 07:00:00+00:00,2026-05-01 08:00:00+00:00,19.0282,19.3467,fast,test
586,UBUSDT,2026-05-01 11:00:00+00:00,2026-05-01 12:00:00+00:00,16.1171,39.9309,fast,test
587,UBUSDT,2026-05-01 13:00:00+00:00,2026-05-01 14:00:00+00:00,15.0344,39.6789,fast,test
588,UBUSDT,2026-05-01 19:00:00+00:00,2026-05-01 20:00:00+00:00,15.2223,58.0998,fast,test
589,UBUSDT,2026-05-02 11:00:00+00:00,2026-05-02 12:00:00+00:00,11.4852,31.3402,fast,test
590,UBUSDT,2026-05-02 13:00:00+00:00,2026-05-02 14:00:00+00:00,10.7238,18.7014,fast,test
591,UBUSDT,2026-05-03 08:00:00+00:00,2026-05-03 09:00:00+00:00,12.219,8.5475,fast,test
592,UBUSDT,2026-05-03 12:00:00+00:00,2026-05-03 13:00:00+00:00,14.6464,8.8444,fast,test
593,UBUSDT,2026-05-08 05:00:00+00:00,2026-05-08 06:00:00+00:00,14.8572,5.1047,fast,test
594,UBUSDT,2026-05-09 13:00:00+00:00,2026-05-09 14:00:00+00:00,10.8127,5.8196,fast,test
595,WLDUSDT,2024-07-16 12:00:00+00:00,2024-07-17 10:00:00+00:00,48.3071,8.2588,main,train
596,WLDUSDT,2024-09-24 19:00:00+00:00,2024-09-25 18:00:00+00:00,22.9455,3.1182,main,train
597,WLDUSDT,2024-11-11 05:00:00+00:00,2024-11-12 02:00:00+00:00,29.4629,3.0696,main,train
598,WLDUSDT,2025-01-21 15:00:00+00:00,2025-01-22 15:00:00+00:00,28.4558,4.154,main,train
599,WLDUSDT,2025-02-03 01:00:00+00:00,2025-02-03 22:00:00+00:00,23.9042,3.196,main,train
600,WLDUSDT,2025-05-21 18:00:00+00:00,2025-05-22 18:00:00+00:00,39.6757,3.211,main,train
601,WLDUSDT,2025-09-08 00:00:00+00:00,2025-09-09 00:00:00+00:00,68.4307,15.562,main,train
602,WLDUSDT,2025-10-10 21:00:00+00:00,2025-10-11 08:00:00+00:00,24.5185,3.4055,main,train
603,WLDUSDT,2026-01-28 16:00:00+00:00,2026-01-28 22:00:00+00:00,38.2089,15.6094,main,test
604,WLDUSDT,2026-02-06 00:00:00+00:00,2026-02-06 17:00:00+00:00,20.1171,3.0319,main,test
605,WLDUSDT,2026-05-21 14:00:00+00:00,2026-05-22 13:00:00+00:00,15.274,3.6211,main,test
606,WLDUSDT,2026-05-25 15:00:00+00:00,2026-05-26 15:00:00+00:00,33.4652,10.6411,main,test
607,WLDUSDT,2024-07-16 12:00:00+00:00,2024-07-16 13:00:00+00:00,12.1731,25.4881,fast,train
608,WLDUSDT,2024-07-16 14:00:00+00:00,2024-07-16 15:00:00+00:00,11.2707,13.3852,fast,train
609,WLDUSDT,2024-11-11 23:00:00+00:00,2024-11-12 00:00:00+00:00,10.4919,10.6871,fast,train
610,WLDUSDT,2024-12-05 15:00:00+00:00,2024-12-05 16:00:00+00:00,12.0325,7.2346,fast,train
611,WLDUSDT,2025-01-21 16:00:00+00:00,2025-01-21 17:00:00+00:00,17.7956,13.8137,fast,train
612,WLDUSDT,2025-04-25 23:00:00+00:00,2025-04-26 00:00:00+00:00,10.1108,6.7539,fast,train
613,WLDUSDT,2025-05-22 13:00:00+00:00,2025-05-22 14:00:00+00:00,10.8766,11.1258,fast,train
614,WLDUSDT,2025-09-08 13:00:00+00:00,2025-09-08 14:00:00+00:00,14.9347,36.9129,fast,train
615,WLDUSDT,2025-09-08 23:00:00+00:00,2025-09-09 00:00:00+00:00,11.5465,50.2765,fast,train
616,WLDUSDT,2026-01-28 20:00:00+00:00,2026-01-28 21:00:00+00:00,19.4154,83.4487,fast,test
617,XRPUSDT,2024-07-12 19:00:00+00:00,2024-07-13 19:00:00+00:00,19.361,5.7621,main,train
618,XRPUSDT,2024-08-07 14:00:00+00:00,2024-08-07 21:00:00+00:00,25.6472,4.3234,main,train
619,XRPUSDT,2024-11-12 05:00:00+00:00,2024-11-12 21:00:00+00:00,20.2793,14.2591,main,train
620,XRPUSDT,2024-11-15 15:00:00+00:00,2024-11-16 14:00:00+00:00,37.8693,14.7767,main,train
621,XRPUSDT,2024-11-17 05:00:00+00:00,2024-11-18 05:00:00+00:00,15.4374,7.4762,main,train
622,XRPUSDT,2024-11-21 15:00:00+00:00,2024-11-22 12:00:00+00:00,34.0129,8.1373,main,train
623,XRPUSDT,2024-12-01 16:00:00+00:00,2024-12-02 16:00:00+00:00,43.2927,4.7194,main,train
624,XRPUSDT,2025-01-15 12:00:00+00:00,2025-01-16 12:00:00+00:00,20.7516,3.7015,main,train
625,XRPUSDT,2025-02-03 01:00:00+00:00,2025-02-04 01:00:00+00:00,31.2163,4.3691,main,train
626,XRPUSDT,2025-03-02 00:00:00+00:00,2025-03-02 23:00:00+00:00,34.1796,4.066,main,train
627,XRPUSDT,2025-04-07 06:00:00+00:00,2025-04-07 20:00:00+00:00,16.6203,4.85,main,train
628,XRPUSDT,2025-04-09 03:00:00+00:00,2025-04-09 21:00:00+00:00,18.8952,3.1315,main,train
629,XRPUSDT,2025-07-10 14:00:00+00:00,2025-07-11 14:00:00+00:00,15.7362,4.0193,main,train
630,XRPUSDT,2025-07-17 01:00:00+00:00,2025-07-18 00:00:00+00:00,20.9656,5.054,main,train
631,XRPUSDT,2026-02-05 21:00:00+00:00,2026-02-06 15:00:00+00:00,30.1395,7.4541,main,test
632,XRPUSDT,2024-08-07 19:00:00+00:00,2024-08-07 20:00:00+00:00,12.8705,24.0587,fast,train
633,XRPUSDT,2024-11-12 07:00:00+00:00,2024-11-12 08:00:00+00:00,11.3581,30.1485,fast,train
634,XRPUSDT,2024-12-03 10:00:00+00:00,2024-12-03 11:00:00+00:00,10.6638,4.3217,fast,train
635,XRPUSDT,2025-03-02 14:00:00+00:00,2025-03-02 15:00:00+00:00,16.7071,23.4129,fast,train
636,XRPUSDT,2025-04-09 16:00:00+00:00,2025-04-09 17:00:00+00:00,11.1338,16.7482,fast,train
637,ZECUSDT,2024-07-08 07:00:00+00:00,2024-07-09 06:00:00+00:00,15.9529,3.56,main,train
638,ZECUSDT,2024-08-02 03:00:00+00:00,2024-08-02 13:00:00+00:00,15.3041,3.5868,main,train
639,ZECUSDT,2024-08-05 05:00:00+00:00,2024-08-05 16:00:00+00:00,18.4093,3.2214,main,train
640,ZECUSDT,2024-10-10 04:00:00+00:00,2024-10-11 04:00:00+00:00,21.7802,9.557,main,train
641,ZECUSDT,2024-10-27 15:00:00+00:00,2024-10-28 00:00:00+00:00,16.4961,4.6058,main,train
642,ZECUSDT,2024-11-26 15:00:00+00:00,2024-11-27 13:00:00+00:00,30.1167,6.4278,main,train
643,ZECUSDT,2024-12-02 12:00:00+00:00,2024-12-03 00:00:00+00:00,34.4911,4.5596,main,train
644,ZECUSDT,2024-12-23 11:00:00+00:00,2024-12-24 08:00:00+00:00,19.6573,3.1618,main,train
645,ZECUSDT,2025-02-03 01:00:00+00:00,2025-02-03 22:00:00+00:00,29.3732,3.6979,main,train
646,ZECUSDT,2025-03-25 03:00:00+00:00,2025-03-25 21:00:00+00:00,15.5437,4.4035,main,train
647,ZECUSDT,2025-04-07 06:00:00+00:00,2025-04-08 05:00:00+00:00,25.3979,10.9962,main,train
648,ZECUSDT,2025-04-10 15:00:00+00:00,2025-04-11 03:00:00+00:00,21.9981,6.617,main,train
649,ZECUSDT,2025-04-28 01:00:00+00:00,2025-04-28 06:00:00+00:00,19.9259,3.6037,main,train
650,ZECUSDT,2025-05-22 01:00:00+00:00,2025-05-23 01:00:00+00:00,16.9578,3.096,main,train
651,ZECUSDT,2025-05-25 10:00:00+00:00,2025-05-26 00:00:00+00:00,19.0849,6.7881,main,train
652,ZECUSDT,2025-07-08 01:00:00+00:00,2025-07-09 00:00:00+00:00,15.9624,3.8364,main,train
653,ZECUSDT,2025-09-06 01:00:00+00:00,2025-09-06 23:00:00+00:00,15.4295,3.4725,main,train
654,ZECUSDT,2025-09-28 01:00:00+00:00,2025-09-29 00:00:00+00:00,21.3254,3.4571,main,train
655,ZECUSDT,2025-10-01 06:00:00+00:00,2025-10-02 05:00:00+00:00,93.3308,56.506,main,train
656,ZECUSDT,2025-10-03 03:00:00+00:00,2025-10-03 10:00:00+00:00,23.7943,17.9028,main,train
657,ZECUSDT,2025-10-04 02:00:00+00:00,2025-10-04 19:00:00+00:00,35.382,16.6433,main,train
658,ZECUSDT,2025-10-05 11:00:00+00:00,2025-10-06 11:00:00+00:00,17.9662,10.0911,main,train
659,ZECUSDT,2025-10-09 08:00:00+00:00,2025-10-10 05:00:00+00:00,59.384,20.1591,main,train
660,ZECUSDT,2025-10-10 21:00:00+00:00,2025-10-11 19:00:00+00:00,49.614,14.5744,main,train
661,ZECUSDT,2025-10-14 05:00:00+00:00,2025-10-14 16:00:00+00:00,16.3405,3.0226,main,train
662,ZECUSDT,2026-03-16 12:00:00+00:00,2026-03-16 22:00:00+00:00,22.8299,3.0663,main,test
663,ZECUSDT,2026-04-07 13:00:00+00:00,2026-04-08 13:00:00+00:00,27.7311,3.257,main,test
664,ZECUSDT,2026-05-05 09:00:00+00:00,2026-05-06 07:00:00+00:00,42.1917,3.96,main,test
665,ZECUSDT,2024-12-02 19:00:00+00:00,2024-12-02 20:00:00+00:00,13.3383,19.1748,fast,train
666,ZECUSDT,2024-12-20 14:00:00+00:00,2024-12-20 15:00:00+00:00,16.5651,11.2229,fast,train
667,ZECUSDT,2025-09-30 13:00:00+00:00,2025-09-30 14:00:00+00:00,14.7695,31.0304,fast,train
668,ZECUSDT,2025-10-01 06:00:00+00:00,2025-10-01 07:00:00+00:00,12.8195,55.2532,fast,train
669,ZECUSDT,2025-10-01 17:00:00+00:00,2025-10-01 18:00:00+00:00,12.9596,135.8388,fast,train
670,ZECUSDT,2025-10-02 03:00:00+00:00,2025-10-02 04:00:00+00:00,14.8715,71.3942,fast,train
671,ZECUSDT,2025-10-10 04:00:00+00:00,2025-10-10 05:00:00+00:00,10.7922,35.7007,fast,train
672,ZECUSDT,2025-10-10 21:00:00+00:00,2025-10-10 22:00:00+00:00,11.2918,21.4417,fast,train
673,ZECUSDT,2025-10-11 06:00:00+00:00,2025-10-11 07:00:00+00:00,13.0341,18.9599,fast,train
674,ZECUSDT,2025-11-07 13:00:00+00:00,2025-11-07 14:00:00+00:00,10.7198,3.6567,fast,test
675,ZECUSDT,2025-11-08 16:00:00+00:00,2025-11-08 17:00:00+00:00,12.5708,7.2118,fast,test
676,ZECUSDT,2026-04-07 20:00:00+00:00,2026-04-07 21:00:00+00:00,11.7906,11.92,fast,test
